title,link,description,comp_name,address,email,telephone_number,keywords,contact_person,type_or_sector,founded_year,revenue,funding,headquarters,No_of_employees,company_status,address_confidence,tp_confidence,headquarters_confidence,contact_confidence,Total_confidence
Skilled Medical: Medical Recruitment Agency,https://www.skilledmedical.com/,Skilled Medical is an international medical recruitment agency that places locum and permanent doctors in Australia  NZ  UK and Ireland. View our job board for Junior Doctor  GP and Consultant roles.,skilledmedical,"['73 112 481 526 27 Keele Street Collingwood, VIC 3066 Australia', 'https://www.skilledmedical.com/contact/']","['enquiries@skilledmedical.com', 'https://www.skilledmedical.com/policy/terms-of-use/']","['+61 3 8413 3000', 'https://www.skilledmedical.com/contact/']","['skilled medical house medical officer pgy3', 'skilled medical consultant', 'skilled medical exhibits', 'skilled medical uk', 'skilled medical award', 'register skilled medical', 'skilled medical doctors', 'skilled medical neil', 'skilled medical limited', 'skilled medical news']","[['David Campbell', 'Managing_Director'], 'https://www.nursingjobsaustralia.com/about/our-people/']","['Education, Healthcare', 'from_classification_model']",None,"['$2.11 million USD', 'https://www.dnb.com/business-directory/company-profiles.skilled_health_pty_ltd_atf_tran_family_trust.103ec11862b75648dbe82ba8496cedee.html']",None,None,None,"['Independent', 'https://www.dnb.com/business-directory/company-profiles.skilled_health_pty_ltd_atf_tran_family_trust.103ec11862b75648dbe82ba8496cedee.html']",0.625,0.25,0.75,0.0,0.40625
Allergy Specialist – Associate Professor Rohan Ameratunga ...,http://www.allergyspecialist.co.nz/,Adult & Paediatric Allergy Specialist / Auckland City  Tel. 09-919 2615  treats food allergies  asthma  eczema.,allergyspecialist,"['97 Grafton Road Grafton Auckland 1010', 'http://www.allergyspecialist.co.nz/contact.php']",None,"['+649-919 2627', 'http://www.allergyspecialist.co.nz/appointments.html']","['new zealand medical journal', 'allergy asthma clinical immunology', 'severe primary immunodeficiency disorder', 'primary immune deficiency disorders', 'common variable immunodeficiency disorders', 'new zealand', 'television new zealand', 'common variable immune deficiency', 'new zealand doctor', 'immune disorders']",None,"['Healthcare, Construction', 'from_classification_model']",None,None,None,None,None,None,0.25,0.25,0.0,0.0,0.125
Natural Allergy Treatment: Home,https://naturalallergytreatment.com.au/,<p><span id=”mce_marker” data-mce-type=”bookmark”>​</span><span id=”__caret”>_</span><span id=”mce_marker” data-mce-type=”bookmark”>​</span><span id=”__caret”>_</span></p> <p></p> <p><span id=”mce_marker” data-mce-type=”bookmark”>​</span><span id=”__caret”>_</span><span id=”mce_marker” data-mce-type=”bookmark”>​</span><span id=”__caret”>_</span><br data-mce-bogus=”1″></p>,naturalallergytreatment,"['Suite  2 , Ground Floor, 83 Walker St North Sydney NSW 2060', 'https://naturalallergytreatment.com.au/clinic-locations/']","['manager@naturalallergytreatment.com.au', 'https://naturalallergytreatment.com.au/blog/']","['1300 853 023', 'https://naturalallergytreatment.com.au/']","['allergy symptoms', 'food allergies', 'common allergy symptoms', 'dreaded allergy symptoms', 'food intolerance symptoms', 'multiple food allergies', 'persistent chronic allergy symptoms', 'email clinics@naturalallergytreatment.com.au allergy symptoms', 'hay fever allergies', 'allergy treatments']","[['Jessica Fay KEIR', ' director'], 'https://opencorporates.com/companies/nz/3493091']","['Healthcare, Arts, entertainment and recreation', 'from_classification_model']","[' 1 August 2011', 'https://opencorporates.com/companies/nz/3493091']",None,None,"['New Zealand', 'https://opencorporates.com/companies/nz/3493091']",None,"['NZ Limited Company', 'https://opencorporates.com/companies/nz/3493091']",1.0,0.25,0.0,0.0,0.3125
Every Australian Counts: Home,https://everyaustraliancounts.com.au/,Every Australian Counts is here to make sure the National Disability Insurance ... It is the new way of providing support to people with disability in Australia.,everyaustraliancounts,"['Level  4 , 1 Flintoff Street  Greensborough, VIC 3088', 'https://everyaustraliancounts.com.au/make-work-community-forums/']",None,"['1800 650 890', 'https://everyaustraliancounts.com.au/keeping-people-with-disability-safe-during-covidkeeping-people-safe/']","['people disabilities', 'ndis supports', 'supports people', 'ndis commission', 'many ndis services', 'more people', 'many people', 'ndis service providers', 'other people', 'new people']","[['Kirsten Deane', 'Managing_Director'], 'https://essentialvision.com.au/kirsten-deane-deputy-national-campaign-director-every-australian-counts']","['Healthcare, Arts, entertainment and recreation', 'from_classification_model']",None,None,"['$0', 'None']",None,"['122', 'None']",None,0.25,0.25,0.0,0.0,0.125
195 Specialist Centre and Children's Clinic,https://www.195specialistcentre.com.au/,195 Specialist Centre in Bulleen offer a wide range of specialist medical services and treatment. 8/195 Thomposons Rd  Bulleen VIC 3150 Ph: (03) 8850 5300,195specialistcentre,"['195 Thompsons Road (cnr Thompsons & Manningham Roads) Bulleen VIC 3105', 'https://www.195specialistcentre.com.au/contact-us']","['wheatley@unimelb.edu.au', 'https://www.195specialistcentre.com.au/tenancy']","['+613 9923 6405', 'https://www.195specialistcentre.com.au/salar-mcmodie']","['royal melbourne hospital', 'monash hospital services', 'personal information surgical services', 'specialist centre', 'fairfield hospital melbourne', 'such third party web sites', 'such information', 'austin hospital', 'melbourne university', 'epworth private hospital']","[['Jennifer Wheatley', 'Managing_Director'], 'https://au.linkedin.com/in/jennifer-wheatley-a356299b']","['Healthcare, Construction', 'from_classification_model']","['28 May 2013', 'https://opencorporates.com/companies/au/163990449']","['$1.34 million USD', 'https://www.dnb.com/business-directory/company-profiles.195_specialist_services_pty_ltd.bbe3759014b038b80560471d78f3e55d.html']",None,"['Australia', 'https://opencorporates.com/companies/au/163990449']",None,"['Proprietorship Independent', 'https://www.dnb.com/business-directory/company-profiles.195_specialist_services_pty_ltd.bbe3759014b038b80560471d78f3e55d.html']",0.625,0.25,0.75,0.0,0.40625
Sensory Tools Australia - Sensory & Soft Play Special Needs ...,https://sensorytools.net/,Sensory Tools offers leading-edge treatment courses and products designed to help people with learning difficulties. Visit our website for find out more.,sensorytools.net,"['5 East Market St Richmond, NEW SOUTH WALES, 2753 Australia', 'https://www.dnb.com/business-directory/company-profiles.sensory_tools_australia.8f3c6ea7c30d3a4ee2f1c058791ce635.html']","['marytuohy@bigpond.com', 'https://www.crunchbase.com/organization/rasnet']","['+61245786115', 'https://sensorytools.net/pages/ndis-orders']","['special needs children', 'children', 'many children', 'other children', 'young children', 'many autistic children', 'most children', 'sensory toys perth sensory toys brisbane', 'sensory tools australia', 'many sensory toys']","[['David Jereb ', 'Senior Occupational Therapist_ Director_LinkedIn'], 'from linkedin search google']","[['AssociationEducationNon Profit'], 'https://www.crunchbase.com/organization/rasnet']",None,"['$1.21 million USD', 'https://www.dnb.com/business-directory/company-profiles.sensory_tools_australia.8f3c6ea7c30d3a4ee2f1c058791ce635.html']",None,None,None,"['Private', 'https://www.crunchbase.com/organization/rasnet']",0.75,0.25,0.0,0.0,0.25
Autism Swim,https://autismswim.com.au/,Autism Swim (AS) are international Water Safety and Swimming Specialists for ... Download File: https://autismswim.com.au/wp-content/uploads/2018/04/Drawn- ...,autismswim,"['SYDNEY2000New South WalesAustralia', 'https://opencorporates.com/companies/au/635523170']","['artnerships@autismswim.com.au', 'https://autismswim.com.au/support-us/']","['+61423 080 675', 'https://autismswim.com.au/2018/04/27/trishs-swimming-instructor-journey/']","['autism swim lessons', 'autism swim participants', 'autism swim approved', 'other autism', 'such personal information', 'view autism swim', 'personal information', 'autism swim water safety app', 'autism swim approved instructors', 'such information']","[['Erika Gleeson', 'CEO'], 'https://au.linkedin.com/in/erika-gleeson-72524849']","['Education, Healthcare', 'from_classification_model']","['14 August 2019', 'https://opencorporates.com/companies/au/635523170']",None,None,"['Australia', 'https://opencorporates.com/companies/au/635523170']",None,"['Australian Public Company, Limited By Guarantee', 'https://opencorporates.com/companies/au/635523170']",0.0,0.25,0.0,0.0,0.0625
Ochre Recruitment | Locum and Permanent Doctor Jobs,https://ochrerecruitment.com/,Find ideal locum doctor jobs or permanent doctor jobs in Australia and New Zealand with Ochre Recruitment. Register for GP and Specialist opportunities.,ochrerecruitment,"['140 William Street Woolloomooloo, NSW, 2011 Australia', 'https://ochrerecruitment.com/contact/']",None,"['+61 2 9357 2448', 'https://ochrerecruitment.com/privacy/']","['new zealand ochre', 'australia ochre recruitment', 'ochre health sponsorship locum vr gp', 'ochre doctors', 'locum doctor jobs', 'rural gp jobs', 'primary health care services', 'ochre health medical centres', 'ochre recruitment general manager kelly doran co-ordinated ochre doctors', 'related jobs locum vr gp']","[['Hamish Meldrum ', 'Owner and Director_Ochre ...'], 'None']","['Healthcare, Education', 'from_classification_model']","['12 December 2005', 'https://opencorporates.com/companies/au/117529512']","['$4.35 million USD', 'https://www.dnb.com/business-directory/company-profiles.ochre_recruitment_pty_limited.72430ea78ff596baaebf02c8d282de66.html']",None,"['Australia', 'https://opencorporates.com/companies/au/117529512']",None,"['Proprietorship Subsidiary', 'https://www.dnb.com/business-directory/company-profiles.ochre_recruitment_pty_limited.72430ea78ff596baaebf02c8d282de66.html']",0.5,0.25,0.75,0.0,0.375
Welcome to Community Pharmacy,https://www.communitypharmacy.com.au/,,communitypharmacy,"['L1 355 Glen Huntly Rd Elsternwick, VICTORIA, 3185 Australia', 'https://www.dnb.com/business-directory/company-profiles.community_pharmacy_friendly_society_ltd.42e8f6f7a1e705d7c48c12af65c00e7d.html']",None,"['1300 884 636', 'https://www.communitypharmacy.com.au/healthy-tips/mental-health-2.html']","['mental health conditions', 'other health risks', 'health conditions', 'good mental health', 'health risks', 'risk high blood pressure copd', 'high blood glucose levels', 'mental health problems', 'good health', 'community pharmacy pharmacist']","[['Mark Kinsela', 'CEO'], 'https://ajp.com.au/news/new-ceo-for-leading-pharmacist-organisation/']","['Healthcare, Agriculture', 'from_classification_model']","[' 7 July 2017', 'https://opencorporates.com/companies/nz/6334149']","['$7.26 million USD', 'https://www.dnb.com/business-directory/company-profiles.community_pharmacy_friendly_society_ltd.42e8f6f7a1e705d7c48c12af65c00e7d.html']",None,"['New Zealand', 'https://opencorporates.com/companies/nz/6334149']",None,"['Public\xa0Limited\xa0Company Independent', 'https://www.dnb.com/business-directory/company-profiles.community_pharmacy_friendly_society_ltd.42e8f6f7a1e705d7c48c12af65c00e7d.html']",0.375,0.25,0.0,0.0,0.15625
Autism Awareness Australia - Empowering autism families,https://www.autismawareness.com.au/,Our goal is simple: To improve the lives of all Australians on the autism spectrum and the families who love them.,autismawareness,"['14 Pennant Street, Castle Hill NSW 2154', 'https://www.autismawareness.com.au/sydney-parent-information-workshop-19-march-2017-copy/']",None,"['+61402 447 900', 'https://www.autismawareness.com.au/contact-us/']","['autism autism awareness', 'positively autism autism', 'autism spectrum disorder children', 'school children', 'autism awareness australia', 'many children', 'other children', 'more children', 'different children', 'autism spectrum australia']","[['Craig Heming ', 'Yusen Logistics (Australia)_LinkedIn'], 'from linkedin search google']","['Healthcare, Agriculture', 'from_classification_model']",None,"['$2.69 million USD', 'https://www.dnb.com/business-directory/company-profiles.the_trustee_for_blue_hat_day_autism_awareness.5cc6fcb7d874964a28cbf17da4de60d0.html']",None,None,None,"['Independent', 'https://www.dnb.com/business-directory/company-profiles.the_trustee_for_blue_hat_day_autism_awareness.5cc6fcb7d874964a28cbf17da4de60d0.html']",0.25,0.25,0.0,0.0,0.125
HealthCare NZ – Respect_ Support_ Excellence,https://www.healthcarenz.co.nz/,Respect  Support  Excellence,healthcarenz,"['0800 621 222  9 Cornithian Drive, Albany, Auckland 0632', 'https://www.healthcarenz.co.nz/main-offices/']","['dutycalls@dutycalls.co.nz', 'https://www.healthcarenz.co.nz/duty-calls-nursing-bureau/']","['0800 002 722', 'https://www.healthcarenz.co.nz/main-offices/']","['support service', 'home support services', 'mental health support provider healthcare nz', 'spinal injury support services', 'home support', 'mental health support', 'healthcare new zealand', 'high quality mental health support', 'new support workers', 'support programmes']","[['Josephine GAGAN', ' director'], 'https://opencorporates.com/companies/nz/545357']","['Healthcare, IT - Software', 'from_classification_model']","['25 August 1992', 'https://opencorporates.com/companies/nz/545357']","['$1.54 billion USD', 'https://www.dnb.com/business-directory/company-profiles.healthcarenz_limited.d4eb7ca934ce4725ed5e3949b420748d.html']",None,"['New Zealand', 'https://opencorporates.com/companies/nz/545357']",None,"['Limited\xa0Company Parent', 'https://www.dnb.com/business-directory/company-profiles.healthcarenz_limited.d4eb7ca934ce4725ed5e3949b420748d.html']",0.25,0.25,0.25,0.0,0.1875
Horsham & District Kindergarten Association: Home,http://www.hdka.com.au/,,hdka,"['1574 Northern-Grampians Rd Wartook, VIC 3401 Australia', 'http://www.hdka.com.au/laharum-pre-school.html']","['bianca@hdka.com', 'http://www.hdka.com.au/contact-us.html']","['+61428 485 933', 'http://www.hdka.com.au/contact-us.html']","['four year old', 'three year old', 'kindergarten programs', 'early years', 'kindergarten offers', 'kindergarten closures', 'individual kindergartens', 'funded kindergarten', 'kindergarten fees', 'possible kindergarten closures']","[['Rosalyn Donasco ', 'School Services Officer_Our ...'], 'from linkedin search google']","['Education, Construction', 'from_classification_model']",None,None,None,None,None,None,0.25,0.25,0.0,0.0,0.125
Earlwood Medical Centre | NSW 2206 | Bardwell Park Dulwich ...,http://www.earlwoodmedical.com.au/,Earlwood Medical Centre has pathology  immunisations  vaccinations  female doctor  male doctor  nurses and allied health (physiotherapist  dietitian/nutritionist  chiropractor  psychologist  and podiatrist) Bulk Billing is available. Clemton Park Kingsgrove Bexley North Bardwell Park Turrella Dulwich Hill Campsie,earlwoodmedical,"['356 Homer St, Earlwood, NSW 2206', 'http://www.earlwoodmedical.com.au/contact-us']",None,"['+612 9554 7788', 'http://www.earlwoodmedical.com.au/contact-us']","['earlwood medical centre', 'dr arnold suzuki dr', 'medical centre', 'dalian medical university', 'medical emergencies dr margaret colwell dr sandra rahme lauren', 'medical care', 'dr eileen phuah university', 'shanghai second medical university', 'australian medical association', 'world mental health dr']",None,"['Healthcare, Education', 'from_classification_model']","['23 August 2018', 'https://opencorporates.com/companies/au/628347099']",None,None,"['Australia', 'https://opencorporates.com/companies/au/628347099']",None,"['Australian Proprietary Company, Limited By Shares', 'https://opencorporates.com/companies/au/628347099']",0.625,0.25,0.0,0.0,0.21875
Heart Centre for Children,http://www.heartcentreforchildren.com.au/,The Heart Centre for Children at The Children's Hospital at Westmead treats over 3500 patients with congenital heart disease each year.,heartcentreforchildren,"['Cnr Hawkesbury Rd & Hainsworth St Westmead, NEW SOUTH WALES, 2145 Australia', 'https://www.dnb.com/business-directory/company-profiles.the_sydney_childrens_hospitals_district_(randwick_and_westmead)_(incorporating_the_royal_alexandra_hospital_for_children).5d9b4c6056c417c2217c66ed27183850.html']","['fromtheheart@mcri.edu.au', 'http://www.heartcentreforchildren.com.au/blog/post/index']","['+612 9845 2326', 'http://www.heartcentreforchildren.com.au/blog/post/rss']","['heart surgery', 'heart disease', 'hearts', 'major congenital heart disease', 'congenital heart defects', 'childhood heart disease', 'heart conditions', 'sporadic congenital heart disease', 'heart centre staff', 'heart development']","[['MICHAEL BRYDON', 'Chief Executive Officer'], 'https://www.dnb.com/business-directory/company-profiles.the_sydney_childrens_hospitals_district_(randwick_and_westmead)_(incorporating_the_royal_alexandra_hospital_for_children).5d9b4c6056c417c2217c66ed27183850.html']","['Healthcare, Education', 'from_classification_model']",None,"['$575.34 million USD', 'https://www.dnb.com/business-directory/company-profiles.the_sydney_childrens_hospitals_district_(randwick_and_westmead)_(incorporating_the_royal_alexandra_hospital_for_children).5d9b4c6056c417c2217c66ed27183850.html']",None,None,None,"['Independent', 'https://www.dnb.com/business-directory/company-profiles.the_sydney_childrens_hospitals_district_(randwick_and_westmead)_(incorporating_the_royal_alexandra_hospital_for_children).5d9b4c6056c417c2217c66ed27183850.html']",0.375,0.25,0.0,0.0,0.15625
How To Move To Australia From New Zealand,https://movetoaustralia.net/,Tips to save you time  money and headaches - from someone who has actually made the move.,movetoaustralia.net,None,"['hello@movetoaustralia.net', 'https://movetoaustralia.net/']","['0800441248', 'https://movetoaustralia.net/forum/topic/1542/is-it-possible-to-have-nz-super-switched-to-australia/']","['australia acedemic year', 'australia new south wales', 'brisbane australia', 'medicare australia', 'sydney australia', 'perth australia', 'australia date', 'australia section', 'australia immigration', 'australia page']",None,"[['BankingE-Commerce'], 'https://www.crunchbase.com/organization/australian-payments-network']",None,None,None,None,None,"['Private', 'https://www.crunchbase.com/organization/australian-payments-network']",0.0,0.25,0.0,0.0,0.0625
Allergy Capital * Celebrating 25 years of clinical service ...,http://www.allergycapital.com.au/,,allergycapital,"['PO Box 95 Mona Vale, NSW 1660', 'http://www.allergycapital.com.au/allergycapital/Tick_allergy.html']",None,"['+612-6373 3840', 'http://www.allergycapital.com.au/allergycapital/Alcohol_allergy.html']","['food allergic reactions', 'other food allergies', 'severe food allergy', 'food allergic children', 'most food allergies', 'childhood food allergy', 'suspected food allergy', 'food allergy development', 'delayed food allergy', 'diagnosing food allergy']",None,"['Healthcare, Agriculture', 'from_classification_model']",None,None,None,None,None,None,0.25,0.25,0.0,0.0,0.125
Brisbane Kids,https://www.brisbanekids.com.au/,Brisbane Kids is all abut things to do in Brisbane with Kids. Events  activities  playgrounds  parks  kids services  schools  childcare centres and holiday ideas_Brisbane Kids is the official family guide to Brisbane. Events  activities  playgrounds  parks  kids services and holiday ideas,brisbanekids,"['131 Caxton St Paddington QLD 4064 Australia', 'https://www.brisbanekids.com.au/swimming-pools-brisbane/']","['support@cogniom.com', 'https://www.crunchbase.com/organization/cogniom']","['+61413 245 531', 'https://www.brisbanekids.com.au/family/the-get-g-r-i-t-social-skills-and-resilience-program/']",None,"[['TIMOTHY WILLIAM MCGAVIN', 'Director'], 'https://www.dnb.com/business-directory/company-profiles.jubilee_park_power_pty_ltd.c769cde2a8d97f777ef6d60fdea4084d.html']","[['EducationInformation TechnologySaaSSoftware'], 'https://www.crunchbase.com/organization/cogniom']","['Mar 29, 2018', 'https://www.crunchbase.com/organization/cogniom']","['$292,950 USD', 'https://www.dnb.com/business-directory/company-profiles.jubilee_park_power_pty_ltd.c769cde2a8d97f777ef6d60fdea4084d.html']",None,None,None,"['Private', 'https://www.crunchbase.com/organization/cogniom']",0.25,0.25,0.0,0.0,0.125
The Australian & New Zealand Mental Health Association,https://anzmh.asn.au/,membership@anzmh.asn.au ... As an association that is a leader in mental health  we stand beside our First Nations people in both Australia and New Zealand ...,anzmh.asn.au,"['3 -19 years of age.  Mantra Legends Hotel, Surfers Paradise QLD 4217', 'https://anzmh.asn.au/']","['info@wsaa.asn.au', 'https://www.crunchbase.com/organization/water-services-association-of-australia']","['+61 7 5502 2068', 'https://anzmh.asn.au/']","['good mental health', 'mental health illness', 'mental health problems', 'mental health help', 'mental health disorders', 'mental health practice', 'mental health needs', 'mental health conditions', 'mental health professionals', 'mental health training']","[['Michelle Barton ', 'Education Manager_Australian and New ...'], 'from linkedin search google']","[['AssociationFitnessFood and BeverageHealth Care'], 'https://www.crunchbase.com/organization/water-services-association-of-australia']","['1998', 'https://www.crunchbase.com/organization/water-services-association-of-australia']","['7.7M', 'https://app.avention.com/company/8f774a2e-9a5f-3a8a-be3c-cb231c316177#report/company_summary']",None,"[' Docklands, Victoria, Australia', 'https://www.crunchbase.com/organization/water-services-association-of-australia']","['67', 'https://app.avention.com/company/8f774a2e-9a5f-3a8a-be3c-cb231c316177#report/company_summary']","['Private', 'https://www.crunchbase.com/organization/water-services-association-of-australia']",0.25,0.25,0.0,0.0,0.125
Clinical Assessments | Pearson Clinical Australia & New ...,https://www.pearsonclinical.com.au/,,pearsonclinical,"['Suite  1001 , Level 10, 151 Castlereagh Street Sydney NSW Australia 2000', 'https://www.pearsonclinical.com.au/']","['american-express@2x.png', 'https://www.pearsonclinical.com.au/']","['+61 (0) 432 460 756', 'https://www.pearsonclinical.com.au/training']","['standardised assessment information', 'mental health assessments', 'assessment use', 'digital assessments', 'assessment materials', 'sensory assessments', 'clinical assessment', 'assessment tools', 'language assessment', 'assessments']","[['Bridget Barnett ', 'Project Officer_University of the ...'], 'from linkedin search google']","['Healthcare, Education', 'from_classification_model']",None,None,None,None,None,None,1.0,0.25,0.0,0.0,0.3125
Medsana Medical Clinic: Bulk Billing Doctors | Family GP,https://www.medsana.com.au/,Bulk Billing GP - Medsana Medical Clinic aims to provide you with a healthier life through our team of doctors  specialists & allied health professionals.,medsana,"['10 , Freeway Office Park 2728 Logan Road, Eight Mile Plains QLD 4113 Australia', 'https://www.medsana.com.au/']","['info@medsana.com.au', 'https://www.medsana.com.au/']","['1300 131 450', 'https://www.medsana.com.au/practice-information/']","['health care', 'better health care', 'health services', 'other mental health services', 'health conditions', 'quality health care', 'better health', 'mental health services', 'good health', 'health risks']","[['Linh Cheung', 'Managing_Director'], 'https://www.medsana.com.au/practice-information/']","['Healthcare, Services - professional, scientific, and technical', 'from_classification_model']",None,None,None,None,None,None,1.0,0.25,0.0,0.0,0.3125
Marina Specialists,https://www.marinaspecialists.co.nz/,Marina Specialists is based in the new Compass Building at Half Moon Bay Marina,marinaspecialists,"['Level  1 , Compass Building, The Marina, Ara-Tai Rd, Half Moon Bay, Auckland 2012', 'https://www.marinaspecialists.co.nz/associated-healthcare-providers-in-the-compass-building.html']",None,"['0800 45 45 88', 'https://www.marinaspecialists.co.nz/news/']","['www.macmurray.co.nz unichem marina pharmacy marina specialists', 'marina specialists', 'mr richard evans marina specialists shares reception', 'minor surgical operating theatre', 'surgical service', 'marina', 'dr anurag sekra', 'marina fitness appointments', 'marina physio', 'new services']","[['Paul John JEFFREY', ' director'], 'https://opencorporates.com/companies/nz/1846327']","['Healthcare, Arts, entertainment and recreation', 'from_classification_model']","[' 1 August 2006', 'https://opencorporates.com/companies/nz/1846327']",None,None,"['New Zealand', 'https://opencorporates.com/companies/nz/1846327']",None,"['NZ Limited Company', 'https://opencorporates.com/companies/nz/1846327']",0.25,0.25,0.0,0.0,0.125
Wiley Online Library | Scientific research articles_ journals ...,https://onlinelibrary.wiley.com/,One of the largest and most authoritative collections of online journals  books  and research resources  covering life  health  social  and physical sciences.,onlinelibrary.wiley,None,"['example@email.com', 'https://febs.onlinelibrary.wiley.com/doi/abs/10.1002/1878-0261.12807']","['+614-2019-0020', 'https://onlinelibrary.wiley.com/doi/abs/10.1002/jae.616']","['bargaining power', 'more bargaining power', 'full bargaining power', 'increasing female bargaining power', 'female bargaining power', 'low bargaining power', 'relative bargaining power', 'complete bargaining power', 'more children', 'higher power']","[[""Janine O'Flynn "", 'Professor of Public Management ..._LinkedIn'], 'from linkedin search google']","['Agriculture, Healthcare', 'from_classification_model']",None,None,None,None,None,None,0.0,0.25,0.0,0.0,0.0625
Go To Court Lawyers. Get a good lawyer_ fast.,https://www.gotocourt.com.au/,Go To Court Lawyers. First Class Lawyers  Economy Rates. All Australian Courts. Call us on 1300 636 846 - Our Legal Hotline is open 7am-Midnight  7 days.,gotocourt,"['122 St Georges Terrace, Perth, WA 6000 AU', 'https://www.gotocourt.com.au/wa/perth-lawyers/']","['media@gotocourt.com.au', 'https://www.gotocourt.com.au/media-centre/']","['1300 636 846', 'https://www.gotocourt.com.au']","['court lawyers', 'court melbourne lawyer', 'common law offences', 'driving offence', 'court lawyers western australia', 'other criminal offences', 'first driving offences', 'driving offences', 'such offences', 'criminal offences']","[['James Stevens', 'founder'], 'https://www.gotocourt.com.au/who-we-are/']","['IT - Software, Utilities', 'from_classification_model']",None,"['$14.31 million USD', 'https://www.dnb.com/business-directory/company-profiles.go_to_court_pty_ltd.44969030652d9e26ddf8c43291545f30.html']",None,None,None,"['Proprietorship Subsidiary', 'https://www.dnb.com/business-directory/company-profiles.go_to_court_pty_ltd.44969030652d9e26ddf8c43291545f30.html']",0.25,0.25,0.75,0.0,0.3125
Kids Allergy Hamilton: Home,http://kidsallergy.co.nz/,Kia  Ora   Kids Allergy Hamilton is a pediatric specialist service that has been set up with the sole purpose of providing a comprehensive...,kidsallergy,"['109/63A Archer St, Chatswood NSW 2067', ['North Shore Paediatric Allergy Centre, address', 'knowledge_panel']]","['admin@kidsallergy.co.nz', 'http://kidsallergy.co.nz/contact-us/']","['+647 957 4924', 'http://kidsallergy.co.nz/contact-us/']","['allergy tests', 'previous allergy test results', 'allergy skin testing', 'allergy diagnosis', 'food allergies', 'kids allergy hamilton', 'low allergy formula', 'skin tests', 'holistic allergy care', 'allergy hamilton']","[['JOHN TAN', 'Director'], 'https://www.dnb.com/business-directory/company-profiles.ew_tan_pty_ltd.629f17f8c0873dece470b34dc9b55086.html']","['Healthcare, Arts, entertainment and recreation', 'from_classification_model']","['1983', 'None']","['$10M', 'None']","['$0', 'None']",None,"['10', 'None']","['Proprietorship Independent', 'https://www.dnb.com/business-directory/company-profiles.ew_tan_pty_ltd.629f17f8c0873dece470b34dc9b55086.html']",0.0,0.25,0.0,0.0,0.0625
Monash Children's Private Clinic,https://mcpc.com.au/,Monash Children’s Private Clinic provides general and specialist private paediatric services in Melbourne’s South Eastern suburbs. Our clinic offers subspeciality care in Rheumatology  Neurology  Gastroenterology  Adolescent Medicine  Allergy and Skin Prick Testing.,mcpc,"['17 Murray Street Clayton VIC 3168', 'https://mcpc.com.au/for-families/request-an-appointment/']","['reception@mcpc.com.au', 'https://mcpc.com.au/for-families/request-an-appointment/']",None,"['mbbs fracp general paediatrics', 'murray street mbbs fracp', 'mbbs bmedsci fracp', 'fracp st john', 'mbbs fracp', 'fracp home', 'private clinic', 'directions mbbs', 'kangan dr 17 murray street mbbs fracp bmedsc phone', 'monash children']","[['Pete Fleming ', 'Snr Partner Manager_MCPc'], 'from linkedin search google']","[['Information TechnologyInternetSocial Media'], 'https://www.crunchbase.com/organization/minecraft-information']","['2012', 'https://www.crunchbase.com/organization/minecraft-information']",None,None,None,None,"['Private', 'https://www.crunchbase.com/organization/minecraft-information']",1.0,0.0,0.0,0.0,0.25
Eastbrooke Medical Centres | Providing quality healthcare,https://eastbrookemedical.com.au/,Eastbrooke Medical Centres is a professional  multi-disciplinary and privately owned organisation providing quality healthcare across QLD  NSW and VIC.,eastbrookemedical,"['75 Roslyn Road Belmont, VIC 3216', 'https://eastbrookemedical.com.au/medical-centre/eastbrooke-lifestyle-gym-belmont/']","['finance@eastbrooke.com.au', 'https://eastbrookemedical.com.au/about-us/management-team/']","['+61 (2) 9830 8400', 'https://eastbrookemedical.com.au/about-us/contact-us/']","['eastbrooke family medical', 'eastbrooke important coronavirus information eastbrooke medical centre', 'eastbrooke medical centres', 'eastbrooke family clinic essendon eastbrooke southern highlands', 'eastbrooke medical centre blacktown', 'eastbrooke medical centre', 'eastbrooke important coronavirus information eastbrooke medical centre finalist', 'eastbrooke family clinic', 'eastbrooke medical centre carlton', 'various eastbrooke medical centres']","[['ANDREW SCOTT DE PICOT', 'Director'], 'https://www.dnb.com/business-directory/company-profiles.eastbrooke_centres_pty_limited.3bb11a9cc64cc5ebab262424877a8d01.html']","['Healthcare, Transport', 'from_classification_model']",None,"['$4.35 million USD', 'https://www.dnb.com/business-directory/company-profiles.eastbrooke_centres_pty_limited.3bb11a9cc64cc5ebab262424877a8d01.html']",None,None,None,"['Proprietorship Subsidiary', 'https://www.dnb.com/business-directory/company-profiles.eastbrooke_centres_pty_limited.3bb11a9cc64cc5ebab262424877a8d01.html']",0.25,0.25,0.0,0.0,0.125
