title,link,description,comp_name,address,email,telephone_number,keywords,contact_person,type_or_sector,founded_year,revenue,funding,headquarters,No_of_employees,company_status,address_confidence,tp_confidence,headquarters_confidence,contact_confidence,Total_confidence
Jobaroo,https://www.jobaroo.com/,Gap year and working holiday jobs  tips and tricks for having the best experience in Australia,jobaroo,"['6 Apr 2015  Travellers At Work  Temp New South Wales 1000', 'https://www.jobaroo.com/Education.Jobs.page12']","['simon.w@anzuk.education', 'https://www.jobaroo.com/Job.42147']","['+612 8003 4448', 'https://www.jobaroo.com/privacy']","['australia hospitality jobs', 'australia third working holiday visa', 'australia', 'country australia', 'regional australia', 'visa australia', 'south australia', 'western australia', 'northern australia', 'australia general']",None,"['Education, Arts, entertainment and recreation', 'from_classification_model']",None,None,None,None,None,None,0.25,0.25,0.0,0.0,0.125
Arte Laguna Prize 20.21 | International Art Award | Finalists ...,https://www.artelagunaprize.com/,Arte Laguna Prize. Painting  Sculpture and Installation  Photographic Art  Video Art and Short films  Performance  Virtual art  Digital graphics  Land art  Urban art  Design.,artelagunaprize,None,None,None,None,None,"['Education, IT - Software', 'from_classification_model']",None,None,None,None,None,None,0.0,0.0,0.0,0.0,0.0
NSW Bar Association,https://nswbar.asn.au/,The New South Wales Bar Association is a professional body of lawyers responsible for the regulation of the legal profession in the state of New South Wales  Australia. The body administers the bar examination in accordance with the Legal Profession Uniform Law (NSW).,nswbar.asn.au,"['174 Phillip Street SYDNEY NSW 2000', 'https://nswbar.asn.au/disclaimers/privacy-policy']","['enquiries@mbansw.asn.au', 'https://www.crunchbase.com/organization/master-builders-association-new-south-wales']","['+61 2 8815 9081', 'https://find-a-barrister.nswbar.asn.au/credits']","['nsw bar association', 'new south wales bar association', 'nsw bar association members', 'bar association', '© new south wales bar association', 'nsw bar', 'australian bar association', 'chambers bar council', 'bar association committees', 'bar association publications']","[['Bill Grant', 'CEO'], 'https://nswbar.asn.au/the-bar-association/publications/inbrief/view/af77f7e6a3215c1d0530174028734b53']","[['AssociationConsultingGovernmentReal Estate'], 'https://www.crunchbase.com/organization/master-builders-association-new-south-wales']",None,"['$6.48 million USD', 'https://www.dnb.com/business-directory/company-profiles.the_new_south_wales_bar_association.db7faebf2b70abd3eb61b35004654e2d.html']",None,None,None,"['Private', 'https://www.crunchbase.com/organization/master-builders-association-new-south-wales']",1.0,0.25,0.0,0.0,0.3125
BMedical – Medical Devices and Supplies – BMedical is an ...,https://bmedical.com.au/,,bmedical,"['337 Water St Fortitude Valley, QLD 4006 Australia', 'https://bmedical.com.au/contact-us/']","['info@medaust.com', 'https://www.crunchbase.com/organization/medical-australia-limited']","['+61 7 3036 6180', 'https://bmedical.com.au/contact-us/']","['sleep diagnostic devices', 'worn sleep study device', 'real time sleep', 'device time', 'sleep patterns', 'provent sleep apnea therapy', 'abnormal sleep patterns', 'actiwatch sleep', 'sleep research', 'sleep quality']","[['Ben Greenaway', 'CEO'], 'https://bmedical.com.au/about-us/our-team/']","[['Health Care'], 'https://www.crunchbase.com/organization/medical-australia-limited']","['1972', 'https://www.crunchbase.com/organization/medical-australia-limited']","['$1.83 million USD', 'https://www.dnb.com/business-directory/company-profiles.bmedical_pty_ltd.5147b9133a65e77e906d73ebcc072ae3.html']",None,"['New Zealand', 'https://opencorporates.com/companies/nz/4450865']",None,"['Delisted', 'https://www.crunchbase.com/organization/medical-australia-limited']",0.75,0.25,0.25,0.0,0.3125
The Medical Journal of Australia: Home,https://www.mja.com.au/,person_outline Login. Individual Login; Login · Create an account; Purchase options; Subscribe to the MJA · COVID-19 · Online first · Current issue · Archive ...,mja,"['PO Box 6090, KINGSTON ACT 2604', 'https://ama.com.au/login?destination=login-sso/mja/eI7wvUGrWQKBBE56h5H4yTPvpK3F5s']","['gemma.carey@unsw.edu.au', 'https://www.mja.com.au/journal/2020/213/3/national-disability-insurance-scheme-and-covid-19-collision-course']","['+61 2 6270 5400', 'https://ama.com.au/login?destination=login-sso/mja/eI7wvUGrWQKBBE56h5H4yTPvpK3F5s']","['j ferson med j aust', 'michael j bourke med j aust', 'med j aust', 'ian j constable med j aust', 'paul j beggs med j aust', 'raymond j mullins med j aust', 'alexander j thompson med j aust', 'malcolm j west med j aust', 'barrie j stokes med j aust', 'peter j mccluskey med j']","[['MATTHEW JOHN ADAMOS', 'Director'], 'https://www.dnb.com/business-directory/company-profiles.m_j_a_australia_pty_ltd.0e5e5541fd0cb362a7e42f04b7dd1c0b.html']","['Chemical Wholesale', 'https://app.avention.com/company/f72a2c65-5b06-307d-9abe-e7914587b0c4#report/company_summary']","[' 1 May 2000', 'https://opencorporates.com/companies/au/092630889']","['9.3M', 'https://app.avention.com/company/f72a2c65-5b06-307d-9abe-e7914587b0c4#report/company_summary']",None,"['Australia', 'https://opencorporates.com/companies/au/092630889']","['16', 'https://app.avention.com/company/f72a2c65-5b06-307d-9abe-e7914587b0c4#report/company_summary']","['Private Independent', 'https://app.avention.com/company/f72a2c65-5b06-307d-9abe-e7914587b0c4#report/company_summary']",0.25,0.25,0.25,0.0,0.1875
Ochre Recruitment | Locum and Permanent Doctor Jobs,https://ochrerecruitment.com/,Find ideal locum doctor jobs or permanent doctor jobs in Australia and New Zealand with Ochre Recruitment. Register for GP and Specialist opportunities.,ochrerecruitment,"['140 William Street Woolloomooloo, NSW, 2011 Australia', 'https://ochrerecruitment.com/contact/']",None,"['+61 2 9357 2448', 'https://ochrerecruitment.com/privacy/']","['new zealand ochre', 'australia ochre recruitment', 'ochre health sponsorship locum vr gp', 'ochre doctors', 'locum doctor jobs', 'rural gp jobs', 'primary health care services', 'ochre health medical centres', 'ochre recruitment general manager kelly doran co-ordinated ochre doctors', 'related jobs locum vr gp']","[['Hamish Meldrum ', 'Owner and Director_Ochre ...'], 'None']","['Healthcare, Education', 'from_classification_model']","['12 December 2005', 'https://opencorporates.com/companies/au/117529512']","['$4.35 million USD', 'https://www.dnb.com/business-directory/company-profiles.ochre_recruitment_pty_limited.72430ea78ff596baaebf02c8d282de66.html']",None,"['Australia', 'https://opencorporates.com/companies/au/117529512']",None,"['Proprietorship Subsidiary', 'https://www.dnb.com/business-directory/company-profiles.ochre_recruitment_pty_limited.72430ea78ff596baaebf02c8d282de66.html']",0.5,0.25,0.75,0.0,0.375
Objective Corporation: Content_ collaboration and process ...,https://www.objective.com.au/,We invite you to join the family. Logo glasgow city council. WC Logo. Logo government western australia.,objective,"['L 30 177 Pacific Hwy North Sydney, New South Wales, 2060 Australia', 'https://app.avention.com/company/85f00e3e-73a8-315a-9f34-b620a1588b3f#report/company_summary']","['info@objective.co.uk', 'https://www.crunchbase.com/organization/objective-corporation']","['+61 2 9955 2288', 'https://www.crunchbase.com/organization/objective-corporation']","['objective objective', 'objective connect objective corporation', 'objective chris britton objective connect', 'use objective connect', 'objective connect workspace', 'objective ecm', 'objective connect webinar', 'design objective connect', 'objective connect share', 'workspace objective']","[['Tony Walls', 'CEO'], 'https://idm.net.au/article/009997-objective-ceo-driver-s-seat']","[['Business DevelopmentManagement Consulting'], 'https://www.crunchbase.com/organization/objective-corporation']","['1987', 'https://www.crunchbase.com/organization/objective-corporation']","['44M', 'https://app.avention.com/company/85f00e3e-73a8-315a-9f34-b620a1588b3f#report/company_summary']",None,"[' North Sydney, New South Wales, Australia', 'https://www.crunchbase.com/organization/objective-corporation']","['170', 'https://app.avention.com/company/85f00e3e-73a8-315a-9f34-b620a1588b3f#report/company_summary']","['Private', 'https://www.crunchbase.com/organization/objective-corporation']",0.375,0.375,0.375,0.0,0.28125
Cengage: Digital Learning & Online Textbooks,http://www.cengage.com/,Cengage leads affordable learning: digital learning platforms  college textbooks  ebooks  and an unlimited subscription to over 22 000 digital products for one price._Higher Ed eBooks & Digital Learning Solutions,cengage,"['10 Julius Ave, North Ryde NSW 2113', ['Cengage Learning, address', 'knowledge_panel']]","['investors@cengage.com', 'https://www.crunchbase.com/organization/cengage-learning']",None,"['teaching resources', 'browse titles', 'more information', 'online study tools, ebooks and print textbooks', 'learners', 'cengage', 'the education and technology company', 'save', 'us page', 'your country']","[['Mark Sanders', 'Managing_Director'], 'https://au.linkedin.com/in/mark-sanders-5668101']","[['EdTechEducationProduct Design'], 'https://www.crunchbase.com/organization/cengage-learning']","['1994', 'https://www.crunchbase.com/organization/cengage-learning']",None,None,None,None,"['Private', 'https://www.crunchbase.com/organization/cengage-learning']",0.0,0.0,0.75,0.0,0.1875
HelloCare: Aged Care News & Dementia,https://hellocaremail.com.au/,Australia's aged care system has produced a litany of failures: unpalatable food  poor care  neglect  abuse and  most recently  the tragedies of the pandemic.,hellocaremail,None,"['liz@lizfoster.com.au', 'https://hellocaremail.com.au/spirituality-caring-frail-older-people-incorporated-new-guide/']","['1300 208 582', 'https://hellocaremail.com.au/australians-seeking-advice-planning-future-care/']","['aged care residents', 'aged care staff', 'aged care services', 'many aged care residents', 'many aged care staff', 'aged care system', 'aged care communities', 'quality aged care', 'aged care funding', 'other aged care facilities']","[['Gareth Mahon', 'CEO'], 'https://hellocaremail.com.au/virtual-coffee-gareth-mahon-ceo-careside/']","['Healthcare, Education', 'from_classification_model']",None,None,None,None,None,None,0.0,0.25,0.0,0.0,0.0625
Newshub: Your Home for the Latest and Breaking News,https://www.newshub.co.nz/home.html,Latest & Breaking News from New Zealand and around the world from Newshub - your home for NZ  world  sport  politics and entertainment news,newshub,"['suite 3 level 31/31 Market St, Sydney NSW 2000', ['Australian Federation of Travel Agents, address', 'knowledge_panel']]","['investorservices@harmoney.co.nz', 'https://www.crunchbase.com/organization/harmoney']","['0800 543 354', 'https://www.newshub.co.nz/home/new-zealand/2020/11/police-receiving-more-complaints-over-wellington-musicians-accused-of-sexual-assaults.html']","['new zealand', 'new zealand meat', 'new zealand products', 'new zealand officials', 'air new zealand', 'lochie bellerby say government', 'new zealand summer', 'new zealand pork', 'new zealand tripe', 'new zealand exporters']","[['Cam Wallace', 'CEO'], 'https://www.newshub.co.nz/home/new-zealand/2020/10/cam-wallace-announced-as-mediaworks-new-chief-executive-officer.html']","[['Consumer LendingCreditFinancial ServicesFinTechPersonal Finance'], 'https://www.crunchbase.com/organization/harmoney']","['Mar 2, 2012', 'https://www.crunchbase.com/organization/harmoney']",None,None,None,None,"['Private', 'https://www.crunchbase.com/organization/harmoney']",0.0,0.25,0.0,0.0,0.0625
Amazon S3 - Amazon AWS,https://aws.amazon.com/s3/,,s3.ap-southeast-2.amazonaws,"['410 Terry Avenue North Seattle, WA 9810', 'https://aws.amazon.com/terms/?nc1=f_pr']","['awspodcast@amazon.com', 'https://aws.amazon.com/podcasts/aws-podcast/']",None,"['de aws', 'lực aws aws', 'de uma instância de banco de', 'réplica de leitura de instância de banco de dados', 'aws 雲端，該公司在 aws 上執行其全球遊戲伺服器叢集、後端平台系統、資料庫、網站、分析管道和處理系統', 'uma réplica de leitura de instância de banco de dados', 'de pagamento armazenado de minha conta da aws', 'de banco de', 'de acesso de', 'de más de']","['Andrew Jassy', 'founder(s)', 'https://www.crunchbase.com/organization/amazon-web-services']","[['Information ServicesInformation TechnologySoftwareWeb Development'], 'https://www.crunchbase.com/organization/amazon-web-services']","['2012', 'https://www.crunchbase.com/organization/amazon-web-services']",None,None,None,None,"['Private', 'https://www.crunchbase.com/organization/amazon-web-services']",0.25,0.0,0.0,0.0,0.0625
The Banyans Health and Wellness | Private Rehab & Mental ...,https://thebanyans.com.au/,The Banyans Health and Wellness is a private treatment centre in Southeast Queensland. Experience the intensive  practical support you need to get well.,thebanyans,"['7/100 Edward St, Brisbane City QLD 4000', ['The Banyans Health and Wellness, address', 'knowledge_panel']]","['wellness@thebanyans.com.au', 'https://thebanyans.com.au/']","['+61 1300 226 926', 'https://thebanyans.com.au/privacy-policy']","['mental health treatment programs', 'mental health support', 'several mental health programs', 'addiction treatment programs', 'other mental health conditions', 'mental health disorders', 'mental health recovery', 'other therapy programs', 'good mental health', 'underlying mental health conditions']",None,"['Healthcare, Education', 'from_classification_model']",None,None,None,None,None,None,0.0,0.25,0.0,0.0,0.0625
Academic Standing - Massey University,http://www.academicstanding.massey.ac.nz/,Academic Standing,academicstanding.massey.ac.nz,"['102 904 North Shore Mail Centre Auckland 0745', 'http://www.academicstanding.massey.ac.nz/massey/staffroom/teaching-and-learning/centres_tl/ctl/about-us/albany-centre-for-teaching-and-learning/albany-centre-for-teaching-and-learning_home.cfm']","['contact@massey.ac.nz', 'https://www.crunchbase.com/organization/massey-university']","['+64 6 350 5431', 'http://www.academicstanding.massey.ac.nz/massey/staffroom/teaching-and-learning/centres_tl/centres_tl_home.cfm']","['massey university students', 'massey students', 'other massey students', 'massey student accommodation', 'massey university', 'massey university campuses', 'current massey students', 'massey university staff', 'massey university learning', 'many massey courses']",None,"[['AgricultureEducationUniversities'], 'https://www.crunchbase.com/organization/massey-university']","['1927', 'https://www.crunchbase.com/organization/massey-university']",None,None,None,None,None,0.25,0.25,0.0,0.0,0.125
By eAlthLTE: Best Patient Management Software Australia,https://thepatientmanagementsoftware.com/,Buy Australia’s utmost reputable and best Patient Management Software. It help you to manage bookings  billing  & much more.,thepatientmanagementsoftware,None,"['info@ealth.net', 'https://thepatientmanagementsoftware.com/patient-management-software/contact/']","['+61 2 9063 1790', 'https://thepatientmanagementsoftware.com/patient-management-software/contact/']","['health practice management software australia health practice management software', 'health practice management software ealthlte', 'patient management system practice management software example', 'naturopathic practice management software ealthlte', 'allied health practice management software ealthlte', 'physiotherapy practice management software ealthlte', 'practice management software', 'patient management system software', 'podiatry patient management software ealthlte', 'patient management software australia']",None,"['IT - Software, Healthcare', 'from_classification_model']",None,None,None,None,None,None,0.0,0.25,0.0,0.0,0.0625
PalCare :: Home,http://www.palcare.com.au/,The comprehensive range of features of the PalCare application is tangibly ... that PalCare is providing for palliative care patients and services in Australia and ...,palcare,"['17 /31 Queen St Melbourne 3000 Victoria Australia', 'http://www.palcare.com.au/index.php/contact-us/']",None,"['+61 3 9008 5970', 'http://www.palcare.com.au/index.php/contact-us/']","['palliative care services', 'specialist palliative care services', 'community specialist palliative care services', 'palliative care patients', 'specialist community palliative care', 'palliative care organisations', 'palliative care teams', 'care', 'multidisciplinary care', 'specialist care']","[['Gavin Baumanis ', 'Retired_Retired'], 'from linkedin search google']","['Pharmaceutical Manufacturing', 'https://app.avention.com/company/f04fee3f-a662-3624-b04f-3cd2a6e9d688#report/company_summary']",None,"['954k', 'https://app.avention.com/company/f04fee3f-a662-3624-b04f-3cd2a6e9d688#report/company_summary']",None,None,"['4', 'https://app.avention.com/company/f04fee3f-a662-3624-b04f-3cd2a6e9d688#report/company_summary']","['Private Independent', 'https://app.avention.com/company/f04fee3f-a662-3624-b04f-3cd2a6e9d688#report/company_summary']",0.25,0.25,0.0,0.0,0.125
AstraZeneca - Research-Based BioPharmaceutical Company,https://www.astrazeneca.com/,AstraZeneca is a global  science-led biopharmaceutical business and our innovative medicines are used by millions of patients worldwide.,astrazeneca,"['66 Talavera Rd, Macquarie Park NSW 2113', ['astra zeneca, address', 'knowledge_panel']]","['adr@db.com', 'https://www.astrazeneca.com/investor-relations/astrazeneca-adr-programme.html']","['+64330497149', 'https://www.astrazeneca.com/investor-relations/debt-investors.html']","['chronic kidney disease patients', 'twilight trial patients', 'astrazeneca clinical trials', 'lung cancer patients', 'blood cancer patients', 'asthma patients', 'chronic kidney disease trials', 'breast cancer patients', 'heart failure patients', 'bladder cancer patients']","[['Liz Chatwin ', 'Country President Australia and NZ ..._LinkedIn'], 'from linkedin search google']","[['BiopharmaBiotechnologyHealth CareMedicalPharmaceutical'], 'https://www.crunchbase.com/organization/astrazeneca']","['Apr 6, 1999', 'https://www.crunchbase.com/organization/astrazeneca']",None,None,"['Australia', 'https://opencorporates.com/companies/au/066876962']",None,"['Public', 'https://www.crunchbase.com/organization/astrazeneca']",0.0,0.25,0.0,0.0,0.0625
BSI: Standards_ Training_ Testing_ Assessment and Certification,https://www.bsigroup.com/,BSI Group  UK standards body  Global certification company. Training  Kitemark  Healthcare  Supply Chain  Compliance  Consultancy  ISO 9001 14001 45001 ...,bsigroup,"['SUITE 1 LEVEL 1 52-54 WATERLOO ROAD MACQUARIE PARK, NEW SOUTH WALES, 2113 Australia', 'https://www.dnb.com/business-directory/company-profiles.bsi_group_anz_holdings_pty_ltd.62b08e6c91fc7598a051e38cb54594aa.html']","['bsi.za@bsigroup.com', 'https://www.bsigroup.com/en-ZA/industries-and-sectors/health-and-safety/']","['1300 730 134', ['BSI Group - Sydney, phone', 'knowledge_panel']]","['de ellos de forma segura de acuerdo', 'el equipo de privacidad de bsi', 'troca de informações para o serviço de roaming de recarga de veículos elétricos', 'de protección de datos', 'sistemas de assistência de', 'e de ferramentas de informação', 'la guía de cookies de la cámara de comercio internacional de reino unido', 'sistemas de certificação de componentes eletrônicos de terceiros', 'oficina de bsi fuera de méxico', 'de bsi']","[['Jahangir Khan', 'CEO'], 'https://au.linkedin.com/in/jkhanbsi']","['IT - Software, Education', 'from_classification_model']",None,"['$3.78 million USD', 'https://www.dnb.com/business-directory/company-profiles.bsi_group_anz_holdings_pty_ltd.62b08e6c91fc7598a051e38cb54594aa.html']",None,None,None,"['Proprietorship Subsidiary', 'https://www.dnb.com/business-directory/company-profiles.bsi_group_anz_holdings_pty_ltd.62b08e6c91fc7598a051e38cb54594aa.html']",0.0,0.375,0.375,0.0,0.1875
Medical IT: Home,https://medit.com.au/,Enquire one of our consultants to arrange a suitable time for consultation   Our Engineers & Consultants will provide you with the right advise after a thorough assessment   This options includes maintenance on your server/s  PC’s and entire network.,medit,"['490 Northbourne Ave, Dickson, ACT 2603', 'https://medit.com.au/']","['vicsales@medit.com.au', 'https://medit.com.au/contact-us/']","['1300 795 345', 'https://medit.com.au/']","['practice software', 'pracsoft it partner medical it', 'best practice software', 'medical it support', 'new practice', 'medical it services', 'many practices', 'medical it engineers', 'centre medical it', 'medical it consultants']","[['Founder Minho Chang', 'founder'], 'https://www.prnewswire.com/news-releases/medit-celebrates-20th-anniversary-and-appoints-gb-gyu-bum-ko-as-new-ceo-to-accelerate-growth-strategy-301077337.html']","['IT - Software, Healthcare', 'from_classification_model']","['14 June 2011', 'https://opencorporates.com/companies/nz/3424720']",None,None,"['New Zealand', 'https://opencorporates.com/companies/nz/3424720']",None,"['NZ Limited Company', 'https://opencorporates.com/companies/nz/3424720']",0.25,0.25,0.0,0.0,0.125
Ethos Health: Home,http://www.ethoshealth.com.au/,"Ethos Health is a Newcastle Physiotherapy clinic that also provides health and safety solutions to people and workplaces across Australia  
",ethoshealth,"['8 DENISON STREET NEWCASTLE WEST, NEW SOUTH WALES, 2302 Australia', 'https://www.dnb.com/business-directory/company-profiles.ethos_health_pty_limited.76c2b49baf3cb6810acad4a729833f86.html']","['enquiries@ethoshealth.com.au', 'http://www.ethoshealth.com.au/index.html']","['+612 4962 8700', 'http://www.ethoshealth.com.au/index.html']","['ethos health sports physiotherapists', 'persisting pain ethos health physiotherapists', 'get ethos health', 'ethos health workplace services', 'sports injuries', 'contact ethos health', 'ethos health physiotherapists', 'obesity ethos health', 'ethos health customers', 'ethos health partner']","[['TRENT WATSON', 'Chief Executive Officer'], 'https://www.dnb.com/business-directory/company-profiles.ethos_health_pty_limited.76c2b49baf3cb6810acad4a729833f86.html']","['Healthcare, IT - Software', 'from_classification_model']",None,"['$16.17 million USD', 'https://www.dnb.com/business-directory/company-profiles.ethos_health_pty_limited.76c2b49baf3cb6810acad4a729833f86.html']",None,None,None,"['Proprietorship Subsidiary', 'https://www.dnb.com/business-directory/company-profiles.ethos_health_pty_limited.76c2b49baf3cb6810acad4a729833f86.html']",0.75,0.25,0.0,0.0,0.25
Sage,https://www.sage.com/,Sage Group. Choose your country or region. Australia · België · Botswana · Brasil · Canada · Deutschland · Dubai · España · France · Hong Kong · India ...,sage,"['L 11 Zenith Tower B 821 Pacific Hwy Chatswood, New South Wales, 2067 Australia', 'https://app.avention.com/company/e9e26623-c3d7-38e8-9b5a-f68da51baed5#report/company_summary']","['sales@sagetechnology.com.au', 'https://www.crunchbase.com/organization/sage-technology']","['+61-298844000', 'https://app.avention.com/company/e9e26623-c3d7-38e8-9b5a-f68da51baed5#report/company_summary']","['de planos de', 'de injeção de', 'de indicadores de', 'de sage', 'de sécurisation et d’optimisation de gestion de trésorerie', 'de la gestion de la', 'de medidas de eficiência', 'serviços de injeção de', 'de tomada de decisão', 'bénéficiez de services de']","[['John Maley ', 'Asia Pacific People Director_Sage'], 'None']","[['ConstructionProductivity ToolsSoftware'], 'https://www.crunchbase.com/organization/sage-technology']","['1990', 'https://www.crunchbase.com/organization/sage-technology']","['72M', 'https://app.avention.com/company/e9e26623-c3d7-38e8-9b5a-f68da51baed5#report/company_summary']",None,"[' Morwell, Victoria, Australia', 'https://www.crunchbase.com/organization/sage-technology']","['327', 'https://app.avention.com/company/e9e26623-c3d7-38e8-9b5a-f68da51baed5#report/company_summary']","['Private', 'https://www.crunchbase.com/organization/sage-technology']",0.0,0.0,0.25,0.0,0.0625
Covetrus Software Services | Solutions for Veterinary Practices,https://softwareservices.covetrus.com/,Explore our veterinary practice management software and learn how we can improve the efficiency and profitability of your business!,softwareservices.covetrus,"['36 Brandl St Eight Mile Plains, QUEENSLAND, 4113 Australia', 'https://www.dnb.com/business-directory/company-profiles.henry_schein_veterinary_solutions_pty_ltd.13d75f0f5161540a08cff0a701a57e96.html']","['privacy@covetrus.com', 'https://softwareservices.covetrus.com/privacy-policy/']","['+6107) 3018 8666', ['Covetrus Software Services Office, phone', 'knowledge_panel']]","['veterinary practices', 'veterinary practice staff', 'veterinary practice partners', 'scil veterinary practices', 'offer veterinary practices', 'practice owners', 'new practice owners', 'practices', 'practice management', 'covetrus products']","[['DAVID CHRISTOPHER DOLLAR', 'Director'], 'https://www.dnb.com/business-directory/company-profiles.henry_schein_veterinary_solutions_pty_ltd.13d75f0f5161540a08cff0a701a57e96.html']","[['ConsultingInformation TechnologySoftware'], 'https://www.crunchbase.com/organization/tactiv']","['2005', 'https://www.crunchbase.com/organization/tactiv']","['$6.82 million USD', 'https://www.dnb.com/business-directory/company-profiles.henry_schein_veterinary_solutions_pty_ltd.13d75f0f5161540a08cff0a701a57e96.html']",None,"[' West End, Queensland, Australia', 'https://www.crunchbase.com/organization/tactiv']",None,"['Private', 'https://www.crunchbase.com/organization/tactiv']",0.0,0.0,0.0,0.0,0.0
GHD - A company offering engineering_ architecture ...,https://www.ghd.com/en/index.aspx,GHD is one of the world\'s leading professional services companies operating in the global market sectors of water  energy and resources  environment  property and buildings  and transportation._GHD is one of the world's leading professional services companies operating in the global market sectors of water  energy and resources  environment  property and buildings  and transportation.,ghd,"['2019 Nelson St Cycleway ( Auckland New Zealand', 'https://www.ghd.com/en/about-us/awards-and-rankings.aspx']","['todd.tregenza@ghd.com', 'https://www.ghd.com/en/about-us/preparing-for-sb-743.aspx']","['+64 21 904 084', 'https://www.ghd.com/en/about-us/how-to-avoid-costly-ownership-of-new-assets.aspx']","['ghd digital', 'ghd broad project experience', 'ghd advisory services', 'digital intelligence ghd', 'ghd digital lab', 'subscribe ghd digital', 'ghd digital connectivity', 'tool ghd', 'engineering ghd employee personal information', 'ghd advisory']","[['Gordon Gutteridge', 'CEO'], 'https://www.ghd.com/en/about-us/history.aspx']","['Manufacturing, Construction', 'from_classification_model']","['27 April 1994', 'https://opencorporates.com/companies/au/064455410']","['$1.48 billion USD', 'https://www.dnb.com/business-directory/company-profiles.ghd_group_pty_ltd.f85b62145192b874.html']",None,"['Australia', 'https://opencorporates.com/companies/au/064455410']",None,"['Public\xa0Limited\xa0Company Parent', 'https://www.dnb.com/business-directory/company-profiles.ghd_group_pty_ltd.f85b62145192b874.html']",0.25,0.25,0.375,0.0,0.21875
Toi Ohomai Institute of Technology - tertiary business courses ...,https://www.toiohomai.ac.nz/,Toi Ohomai is one of the largest tertiary education providers in New Zealand with campuses in Rotorua  Taupō  Tauranga  Tokoroa and Whakatāne. Choose from more than 150 study options including business  creative arts  engineering  forestry  health and nursing  hospitality  marine science  road transport  tourism  trades and more. We offer entry level certificates  diplomas and degrees  postgraduate qualifications  short courses and part-time courses  and online study options.,toiohomai.ac.nz,None,"['info@toii.io', 'https://www.crunchbase.com/organization/toii']","['0800 492 427', 'https://www.toiohomai.ac.nz/life/orientation']","['new zealand students', 'toi ohomai new zealand certificate', 'toi ohomai students', 'new zealand secondary school students', 'new zealand', 'new zealand certificate', 'new zealand qualifications', 'new zealand diploma', 'new zealand sport', 'maritime new zealand']",None,"[['ComputerPC Games'], 'https://www.crunchbase.com/organization/toii']","['Sep 28, 2015', 'https://www.crunchbase.com/organization/toii']",None,None,"['New Zealand', 'https://opencorporates.com/companies/nz/9429046194701']",None,"['Private', 'https://www.crunchbase.com/organization/toii']",0.0,0.25,0.0,0.0,0.0625
Aetna international | International Medical Insurance,https://www.aetnainternational.com/,Worldwide International Medical Insurance for individuals  families  brokers and employers. We provide award winning health benefits to more than 800 000 expats worldwide,aetnainternational,None,"['africaenquiries@aetna.com', 'https://www.aetnainternational.com/en/brokers/support-resources/contact-us.html']",None,"['health care', 'health care services', 'mental health care', 'employee health care claims', 'health care support', 'health care insurance', 'good health care', 'employee mental health', 'international health care', 'health care treatment']","[['Blair Collins ', 'Head of Digital Experience ..._LinkedIn'], 'from linkedin search google']","['Healthcare, Education', 'from_classification_model']",None,None,None,None,None,None,0.0,0.0,0.0,0.0,0.0
Icare Medical Group Australia,https://icaremedicalgroup.com.au/,,icaremedicalgroup,"['4 Archer Road  Truganina VIC 3029', 'https://icaremedicalgroup.com.au/contact-us/']","['nz.support@icarebeds.com', 'https://icaremedicalgroup.com.au']","['+64 9 439 2204', 'https://icaremedicalgroup.com.au/contact-us/']","['icare partner beds', 'icare companion beds', 'bed covers', 'icare mattresses', 'icare bed', 'bed size', 'icare mattress brochure', 'icare bed wedge', 'fits bed size', 'icare companion bed']","[['Don Ferguson', 'Managing_Director'], 'https://au.linkedin.com/in/don-ferguson-2994ab42']","[['Insurance'], 'https://www.crunchbase.com/organization/icare-3cb7']","['2015', 'https://www.crunchbase.com/organization/icare-3cb7']",None,None,None,None,"['Private', 'https://www.crunchbase.com/organization/icare-3cb7']",0.25,0.25,0.0,0.0,0.125
Health Research Policy and Systems - BioMed Central,https://health-policy-systems.biomedcentral.com/,Health Research Policy and Systems is published in collaboration with the World Health Organization. The journal has an international approach that ...,health-policy-systems.biomedcentral,None,"['info@biomedcentral.com', 'https://health-policy-systems.biomedcentral.com/']","['+64787962317', 'https://health-policy-systems.biomedcentral.com/articles/10.1186/1478-4505-2-5']",None,None,"[['Health CareHospital'], 'https://www.crunchbase.com/organization/primary-health-care']","['1986', 'https://www.crunchbase.com/organization/primary-health-care']",None,None,None,None,"['Public', 'https://www.crunchbase.com/organization/primary-health-care']",0.0,0.25,0.0,0.0,0.0625
