title,link,description,comp_name,address,email,telephone_number,keywords,contact_person,type_or_sector,founded_year,revenue,funding,headquarters,No_of_employees,company_status,address_confidence,tp_confidence,headquarters_confidence,contact_confidence,Total_confidence
Air New Zealand™️ | Best NZ airfares from Australia,https://www.airnewzealand.com.au/,Official site of Air New Zealand. Book cheap flights to New Zealand online with confidence and 24/7 customer care. Plus hotels  car hire  travel insurance and ...,airnewzealand,"['Air New Zealand House, 185 Fanshawe Street, Auckland1010NZ', 'https://opencorporates.com/companies/nz/104799']","['sinreservations@airnz.co.nz', 'https://www.crunchbase.com/organization/air-new-zealand']","['+64 9 306 5305', 'https://www.airnewzealand.com.au/koru']","['new zealand', 'new zealand app information', 'new zealand airports', 'domestic new zealand', 'regional new zealand', 'new zealand communities', 'new zealand company', 'new zealand history', 'k new zealand', 'new zealand dollars']","[['Jonathan Parker MASON', 'Director'], 'https://www.dnb.com/business-directory/company-profiles.air_new_zealand_limited.d25001118bc0dc80c664ae5aa1a6f8b4.html']","[['Air TransportationLeisureTourismTravel'], 'https://www.crunchbase.com/organization/air-new-zealand']","['Apr 1, 1940', 'https://www.crunchbase.com/organization/air-new-zealand']","['$3.79 billion USD', 'https://www.dnb.com/business-directory/company-profiles.air_new_zealand_limited.d25001118bc0dc80c664ae5aa1a6f8b4.html']",None,"[' Auckland, Auckland, New Zealand', 'https://www.crunchbase.com/organization/air-new-zealand']",None,"['Private', 'https://www.crunchbase.com/organization/air-new-zealand']",0.75,0.25,0.0,0.0,0.25
Australian Defence Magazine,https://www.australiandefence.com.au/,,australiandefence,"['606 Sydney NSW 2001', 'https://www.australiandefence.com.au/footer/privacy-policy']","['davidjones@yaffa.com.au', 'https://www.australiandefence.com.au/footer/contact-us']","['+61 412 188 100', 'https://www.australiandefence.com.au/page/australian-defence-magazine-adm-advertising-material']",None,"[['General Angus Campbell', 'CEO'], 'https://en.wikipedia.org/wiki/Chief_of_the_Defence_Force_(Australia)']","['Manufacturing, Real estate', 'from_classification_model']","['28 January 2020', 'https://opencorporates.com/companies/au/638707098']","['$85.92 million USD', 'https://www.dnb.com/business-directory/company-profiles.australian_defence_apparel_pty_ltd.787e3357d2d9f9daa0e99cdeb2da51ab.html']",None,"['Australia', 'https://opencorporates.com/companies/au/638707098']",None,"['Proprietorship Subsidiary', 'https://www.dnb.com/business-directory/company-profiles.australian_defence_apparel_pty_ltd.787e3357d2d9f9daa0e99cdeb2da51ab.html']",0.25,0.25,0.0,0.0,0.125
HCL Technologies: IT Services_ Digital Solutions_ Technology ...,https://www.hcltech.com/,Social Presence. Twitter. HCL Technologies @hcltech. We offer bright young minds entry-level positions to help future-proof some of the best brands in the US ...,hcltech,"['Level  2 , 660 Victoria Street Hamilton Central, Hamilton 3204', 'https://www.hcltech.com/geo-presence/new-zealand']","['canada_sales@hcl.in', 'https://www.crunchbase.com/organization/hcl-technologies']","['+61 (2) 6198 3243', 'https://www.hcltech.com/geo-presence/malaysia']",None,"[['Michael Horton', 'CEO'], 'https://au.linkedin.com/in/michael-horton-1397764']","[['AerospaceConsumer ElectronicsInformation and Communications Technology (ICT)IT ManagementMedia and EntertainmentOutsourcingSoftwareTelecommunications'], 'https://www.crunchbase.com/organization/hcl-technologies']","['1999', 'https://www.crunchbase.com/organization/hcl-technologies']",None,None,None,None,"['Public', 'https://www.crunchbase.com/organization/hcl-technologies']",0.25,0.25,0.375,0.0,0.21875
SUEZ: Waste Management & Water Solutions - SUEZ ...,https://www.suez.com.au/en-au,SUEZ delivers Smart & Environmental Solutions in the water and waste sectors. We help cities and industries in the circular economy to optimise and secure ...,suez,"['070 452 890 (ABN 30 070 452 890) of 3/3 Rider Boulevard Rhodes New South Wales Australia 2138', 'https://www.suez.com.au/en-au/general-terms-of-use']","['corporateaffairs.anz@suez.com', 'https://www.suez.com.au/en-au/news/press-releases/national-plastics-summit']","['1800 368 737', 'https://www.suez.com.au/en-au/faqs/coronavirus']","['process water suez', 'suez australia', '©suez australia', 'suez', 'australia value suez', 'smart water suez', 'resource management company suez', 'suez community', 'suez energy', 'suez innovation']","[['Mark Venhoek', 'CEO'], 'https://www.suez.com.au/en-au/who-we-are/suez-in-australia-and-new-zealand/biography/mark-venhoek']","[['Recycling'], 'https://www.crunchbase.com/organization/suez-recycling-recovery-pty-ltd']","['1985', 'https://www.crunchbase.com/organization/suez-recycling-recovery-pty-ltd']","['1.1B', 'https://app.avention.com/company/f4d93e82-c82c-3c3e-887a-ceceefe673d0#report/company_summary']",None,"[' Rhodes, New South Wales, Australia', 'https://www.crunchbase.com/organization/suez-recycling-recovery-pty-ltd']","['2.2k', 'https://app.avention.com/company/f4d93e82-c82c-3c3e-887a-ceceefe673d0#report/company_summary']","['Private', 'https://www.crunchbase.com/organization/suez-recycling-recovery-pty-ltd']",0.625,0.25,0.75,0.0,0.40625
Online CFD Trading | Trading the Markets | Plus500 New ...,https://www.plus500.co.nz/,Australia's best CFD mobile platform (By own client ratings. Investment Trends 2018 Australia CFD Report). Trade CFDs: Forex  Cryptocurrencies  Shares  Commodities  Indices  ETFs & Options.,plus500,None,None,None,None,"[['David Zruia', 'CEO'], 'https://www.plus500.com.au/Investors/DirectorsInformation']","[['FinanceFinancial ServicesFinTechMobile PaymentsTrading Platform'], 'https://www.crunchbase.com/organization/plus500']","['2008', 'https://www.crunchbase.com/organization/plus500']",None,None,None,None,"['Public', 'https://www.crunchbase.com/organization/plus500']",0.0,0.0,0.0,0.0,0.0
Print21: Print industry news & information for Australia & New ...,https://www.print21.com.au/,,print21,"['606 Sydney NSW 2001', 'https://www.print21.com.au/footer/privacy-policy']","['subscriptions@yaffa.com.au', 'https://www.print21.com.au/footer/contact-us']","['+612 9281 2750', 'https://www.print21.com.au/footer/contact-us']","['new digital print solutions', 'packaging print businesses', 'print businesses', 'wide format print businesses', 'print business owners', 'new printer classes', 'many print businesses', 'new business areas', 'new business development opportunities', 'print industry paper']","[['Patrick Howard ', 'Editor at large_Yaffa Media'], 'None']","['IT - Software, Finance and insurance', 'from_classification_model']","['26 May 1997', 'https://opencorporates.com/companies/nz/857174']","['$305,093 USD', 'https://www.dnb.com/business-directory/company-profiles.blueline_media_pty_ltd.f50b897087ca618497b9acd02c8e05fb.html']",None,"['New Zealand', 'https://opencorporates.com/companies/nz/857174']",None,"['Proprietorship Independent', 'https://www.dnb.com/business-directory/company-profiles.blueline_media_pty_ltd.f50b897087ca618497b9acd02c8e05fb.html']",0.25,0.25,0.25,0.0,0.1875
ACI Worldwide: The Leader In Banking & Payment Solutions,https://www.aciworldwide.com/,ACI Worldwide delivers electronic banking and payment solutions for more than 6 000 financial institutions  merchants  billers and processors around the world.,aciworldwide,"['Level  13 ,\xa0379 Collins Street Melbourne, Victoria 3000 Australia', 'https://www.aciworldwide.com/about-aci/office-locations']","['contact@aciworldwide.com', 'https://www.crunchbase.com/organization/aci-worldwide']","['+61 (0) 2 9512-0200', 'https://www.aciworldwide.com/about-aci/office-locations']","['customer payments', 'payment fraud', 'new payments', 'aci subscription payment services', 'payment services', 'payment experiences', 'payment information', 'real time payments', 'process customer payments', 'merchant payments']","['William E. Fisher', 'founder(s)', 'https://www.crunchbase.com/organization/aci-worldwide']","[['BankingE-CommerceElectronicsPaymentsSoftwareTransaction Processing'], 'https://www.crunchbase.com/organization/aci-worldwide']","['Sep 13, 1975', 'https://www.crunchbase.com/organization/aci-worldwide']","['$1.3B', 'None']","['$0', 'None']",None,"['3,807', 'None']","['Public', 'https://www.crunchbase.com/organization/aci-worldwide']",0.25,0.25,0.0,0.0,0.125
MORE Manufacturing,https://www.moremanufacturing.com/,"MORE MX: Fully Integrated Manufacturing & Job management software for MYOB 
EXO_MORE MX: Fully Integrated Manufacturing & Job management software for MYOB EXO",moremanufacturing,None,"['riend@k-c.com.au', 'https://www.moremanufacturing.com/contact-us']","['+61 (02) 8923 5555', 'https://www.moremanufacturing.com/contact-us']","['production orders', 'job times', 'product manufacturing', 'mass production manufacturing', 'mto products', 'manufacturing process', 'production staff', 'planning time', 'good lean manufacturing processes', 'mx erp software']","[['Ben Eade', 'Managing_Director'], 'http://manufacturingaustralia.com.au/our-profile/executive-team/']","[['Electronic Design Automation (EDA)Industrial ManufacturingManufacturing'], 'https://www.crunchbase.com/organization/brooks-australia-pty']","['Jan 1, 1959', 'https://www.crunchbase.com/organization/brooks-australia-pty']",None,None,None,None,"['Private', 'https://www.crunchbase.com/organization/brooks-australia-pty']",0.0,0.25,0.0,0.0,0.0625
Broadcast MAP,https://www.tvmap.com.au/,Get the Most Accurate Ratings Forecasts with our Revolutionary TV Media Trading and Analysis Software - 35.8%  more accurate than recent weeks analysis and 24.4% more accurate than same time last year analysis. ,tvmap,"['300 Barangaroo Avenue Sydney, NSW 2000', 'https://www.tvmap.com.au/']",None,"['+612 8011 3893', 'https://www.tvmap.com.au/']","['tvmap', 'tvmap forecasting', 'tvmap adbreaks', 'tvmap australia', 'tvmap nz', 'seasonal ratings', 'tv media trading', 'ratings', 'recent weeks analysis', 'forecasting ratings']","[['Jordan Ngatupuna ', 'Information Technology ..._LinkedIn'], 'from linkedin search google']","['Agriculture, Real estate', 'from_classification_model']",None,None,None,None,None,None,0.25,0.25,0.0,0.0,0.125
Headland | Technology_ Automation & Advisory Services,https://www.headland.com.au/,Headland provides Machinery  Technology  Automation and Advisory Services to support and accelerate the growth of manufacturing in Australia.,headland,"['23-25 Muriel Avenue Rydalmere, New South Wales, 2116 Australia', 'https://app.avention.com/company/e10da1c2-4874-3ee6-8d01-a7662d5f223d#report/company_summary']","['pagetwashington@gmail.com', 'https://www.crunchbase.com/organization/fertile-mind-pty-ltd/owler/owler_summary']","['+61403 446 279', 'https://www.headland.com.au/our-team/service-support/']","['hänel storage systems', 'laser cutting machines', 'trumpf metal punching machines', 'automated storage systems', 'other storage systems', 'machine technology', 'carousel storage system', 'sheet metal storage system', 'large scale storage systems', 'metal punching machines']","[['George Yammouni', 'CEO'], 'https://au.linkedin.com/in/georgeyammouni']","[['Fashion'], 'https://www.crunchbase.com/organization/fertile-mind-pty-ltd/owler/owler_summary']","['Jun 7, 2006', 'https://www.crunchbase.com/organization/fertile-mind-pty-ltd/owler/owler_summary']","['30M', 'https://app.avention.com/company/e10da1c2-4874-3ee6-8d01-a7662d5f223d#report/company_summary']",None,"[' Deewhy, New South Wales, Australia', 'https://www.crunchbase.com/organization/fertile-mind-pty-ltd/owler/owler_summary']","['54', 'https://app.avention.com/company/e10da1c2-4874-3ee6-8d01-a7662d5f223d#report/company_summary']","['Private', 'https://www.crunchbase.com/organization/fertile-mind-pty-ltd/owler/owler_summary']",0.25,0.25,0.25,0.0,0.1875
Crow Cams - the most advanced cam development and CNC ...,https://www.crowcams.com.au/,,crowcams,None,None,None,None,None,"['Manufacturing, Arts, entertainment and recreation', 'from_classification_model']",None,None,None,None,None,None,0.0,0.0,0.0,0.0,0.0
PVC Wood Decking Price,https://www.aismtkuring-gai.com.au/,PVC wood decking is a faux wood decking material complete with wood grain texturing and available in different colors and styles  it still has the great stain  fade and scratch resistance.,aismtkuring-gai,"['4 Mundowi Rd MOUNT KURING-GAI, NEW SOUTH WALES, 2080 Australia', 'https://www.dnb.com/business-directory/company-profiles.steggles_foods_mt_kuring-gai_pty_limited.24a862172a8c8f74.html']","['enquiries@everten.com.au', 'https://www.crunchbase.com/organization/everten']","['+61029) 457-7813', 'https://www.crunchbase.com/organization/everten']",None,"[['GEORGE TSEKOURAS', 'Director'], 'https://www.dnb.com/business-directory/company-profiles.steggles_foods_mt_kuring-gai_pty_limited.24a862172a8c8f74.html']","[['E-CommerceRetail'], 'https://www.crunchbase.com/organization/everten']","['2004', 'https://www.crunchbase.com/organization/everten']","['$108.79 million USD', 'https://www.dnb.com/business-directory/company-profiles.steggles_foods_mt_kuring-gai_pty_limited.24a862172a8c8f74.html']",None,None,None,"['Private', 'https://www.crunchbase.com/organization/everten']",0.0,0.0,0.0,0.0,0.0
Tyree Transformers – Australian Manufacturer of Power ...,https://www.tyree.com.au/,Australian Manufacturer of Power Transformer and Transmission Products,tyree,"['10 TYREE PLACE BRAEMAR, NEW SOUTH WALES, 2575 Australia', 'https://www.dnb.com/business-directory/company-profiles.tyree_industries_pty_ltd.78653b712a5da49285fa89f19fb3954d.html']","['cma@tyree.com.au', 'https://www.tyree.com.au/sales-team-update/']","['+61 248726170', 'https://www.tyree.com.au/sales-team-update/']","['peter tyree tyree foundation', 'mittagong tyree news tyree transformers', 'tyree foundation', 'william tyree foundation', 'sir william tyree foundation', 'sir william tyree', 'william tyree', 'tyree', 'tyree foundation directors', 'tyree transformers']","[['Keian Barnard', 'Managing_Director'], 'https://www.tyree.com.au/aboutus/people/management-team-2/']","['Services - professional, scientific, and technical, Manufacturing', 'from_classification_model']",None,"['$786,453 USD', 'https://www.dnb.com/business-directory/company-profiles.tyree_industries_pty_ltd.78653b712a5da49285fa89f19fb3954d.html']",None,None,None,"['Proprietorship Subsidiary', 'https://www.dnb.com/business-directory/company-profiles.tyree_industries_pty_ltd.78653b712a5da49285fa89f19fb3954d.html']",0.75,0.25,0.75,0.0,0.4375
Manufacturers' Monthly: Home,https://www.manmonthly.com.au/,Manufacturers Monthly provides the latest technical information about equipment  techniques  methods and services to the manufacturing industry,manmonthly,None,"['webmaster@qal.com.au', 'https://www.manmonthly.com.au/news/refining-industrial-instrumentation/']","['+613 9751 8200', 'https://www.manmonthly.com.au/features/endeavour-award-winner-profiles-anca/']","['new industries', 'new business growth', 'new business models', 'new skilled new jobs', 'new technologies', 'new australian jobs', 'new digital business models', 'local australian businesses', 'new global manufacturing facility', 'new products']","[['David Chuter', 'CEO'], 'https://www.manmonthly.com.au/Manufacturing+leadership+in+the+face+of+uncertainty']","['Manufacturing, IT - Software', 'from_classification_model']",None,None,None,None,None,None,0.0,0.25,0.0,0.0,0.0625
AMTIL: Australian Manufacturing Technology Institute Limited,https://amtil.com.au/,AMTIL is the peak national body that represents the interests of manufacturing technology suppliers & users within the precision engineering & advanced manufacturing sector.,amtil,"['Suite  1 , 673 Boronia Road, WANTIRNA, VIC 3152', 'https://amtil.com.au/privacy-policy/']","['ataylor@amtil.com.au', 'https://amtil.com.au/about/staff/']","['+61 3 9993 6924', 'https://amtil.com.au/initiatives/corporate-partnerships/bms/']","['machine tool technology', 'metal machine tools', 'manufacturing technology', 'machine industry', 'metal cutting machine tools', 'metal working machine tools', 'global manufacturing industries', 'machine tool exhibition', 'advanced manufacturing technology', 'digital manufacturing technologies']","[['Shane Infanti', 'CEO'], 'https://au.linkedin.com/in/shane-infanti-6b73806']","['Manufacturing, Arts, entertainment and recreation', 'from_classification_model']","['29 September 1970', 'https://opencorporates.com/companies/au/004847116']","['$466,000 USD', 'https://www.dnb.com/business-directory/company-profiles.the_design_technology_company_pty_ltd.7a559986ecbdffdfdbaa753e5ad0f199.html']",None,"['Australia', 'https://opencorporates.com/companies/au/004847116']",None,"['Proprietorship Independent', 'https://www.dnb.com/business-directory/company-profiles.the_design_technology_company_pty_ltd.7a559986ecbdffdfdbaa753e5ad0f199.html']",0.625,0.25,0.375,0.0,0.3125
CNCzone.com-CNC Machines_ CadCam _Classifieds ...,https://www.cnczone.com/,Worlds largest machinist  CNC   wood router   metal working   wood working   cad   lathe maching and manufacturing forum,cnczone,None,"['paul@cnczone.com', 'https://www.cnczone.com/forums/cnczone-s-community-policies/1-cnc-manufacturing-cad-software-forum-posts.html']","['+617-24-2019  10', 'https://www.cnczone.com/forums/tags/display.html']","['omni cnc momus design cnc', 'general cnc', 'tormach personal cnc mill turning machines cnc wire foam cutter', 'general cnc machine', 'general cnc plasma', 'cnc', 'cnc router', 'sinumerik cnc', 'diy cnc router table machines biesse', 'cnc swiss screw machines fineline']",None,"['Manufacturing, Healthcare', 'from_classification_model']",None,None,None,None,None,None,0.0,0.25,0.0,0.0,0.0625
COASTALWATCH | Surf Cams_ Surf Reports and Surf Forecasts,https://www.coastalwatch.com/,Australia’s largest network of Surf Cams  Surf Reports and Surf Forecast. The original and trusted source for surfers  fisherman  boaties and beach goers._The no.1 website for Australian surfers and ocean users  Coastalwatch is home to the most accurate and comprehensive surf forecasts  reports  surf cams and news.,coastalwatch,"['AVALON2107New South WalesAustralia', 'https://opencorporates.com/companies/au/099444621']",None,None,"['new south wales biggest surf event', 'good surfing', 'good times', 'good surfers', 'big things', 'surf movies', 'surf clips', 'big wave charger', 'surfing world', 'surfing events']","[['Chris Lane', 'CEO'], 'https://www.pacificlongboarder.com/news/USbased-Surfline-buy-Australias-Coastalwatch/']","['Real estate, Manufacturing', 'from_classification_model']","[' 1 February 2002', 'https://opencorporates.com/companies/au/099444621']",None,None,"['Australia', 'https://opencorporates.com/companies/au/099444621']",None,"['Australian Proprietary Company, Limited By Shares', 'https://opencorporates.com/companies/au/099444621']",0.0,0.0,0.0,0.0,0.0
Autodesk | 3D Design_ Engineering & Entertainment Software,https://www.autodesk.com.au/,Autodesk builds software that helps people imagine  design  and make a better world.,autodesk,"['L 5 Building C 11 Talavera Rd North Ryde, New South Wales, 2113 Australia', 'https://app.avention.com/company/f7ff1640-6ee5-3591-85be-632e79d1f8ed#report/company_summary']",None,"['1800-951-919', 'https://www.autodesk.com.au/']","['autodesk software software', 'autodesk revit lt software', 'free autodesk software', 'other autodesk software', 'nonvalid autodesk software', 'genuine autodesk software', 'autodesk desktop software', 'most autodesk software', 'design software', 'autodesk products']","[['Matthew David Chapman', 'Director'], 'https://app.avention.com/company/f7ff1640-6ee5-3591-85be-632e79d1f8ed#report/company_summary']","['Computer, Office Equipment and Software Merchant Wholesalers', 'https://app.avention.com/company/f7ff1640-6ee5-3591-85be-632e79d1f8ed#report/company_summary']",None,"['36M', 'https://app.avention.com/company/f7ff1640-6ee5-3591-85be-632e79d1f8ed#report/company_summary']",None,None,"['136', 'https://app.avention.com/company/f7ff1640-6ee5-3591-85be-632e79d1f8ed#report/company_summary']","['Private Subsidiary, Headquarters', 'https://app.avention.com/company/f7ff1640-6ee5-3591-85be-632e79d1f8ed#report/company_summary']",0.0,0.25,0.0,0.0,0.0625
Digital Manufacturing Technologies: Home,https://dmt.com.au/,,dmt,"['28 /260 Wickham Rd (entry via Commercial Rd)  Highett Victoria 3190 Australia', 'https://dmt.com.au/about-us/']","['support@dmt.com.au', 'https://dmt.com.au/about-us/']","['+61 (0)3 9553 4679', 'https://dmt.com.au/about-us/']","['var height', 'software', 'autodesk manufacturing software', 'cad software', 'software knowledge', 'cam software', 'software maintenance', 'software upgrades', 'var ratio', 'high end autodesk manufacturing software']","[['Jacqui Credaro ', 'DMT Team Leader_UHG'], 'from linkedin search google']","['Agriculture, Manufacturing', 'from_classification_model']","[' 1 February 2008', 'https://opencorporates.com/companies/au/129490624']","['$389,000 USD', 'https://www.dnb.com/business-directory/company-profiles.dmt_engineering_sa_pty_ltd.7e009aeb6c7cd39e9cac0ca052903ca7.html']",None,"['Australia', 'https://opencorporates.com/companies/au/129490624']",None,"['Proprietorship Independent', 'https://www.dnb.com/business-directory/company-profiles.dmt_engineering_sa_pty_ltd.7e009aeb6c7cd39e9cac0ca052903ca7.html']",0.25,0.25,0.0,0.0,0.125
Hikvision,https://us.hikvision.com/en,,hikvision,"['Unit 14a/2 Eden Park Dr, Macquarie Park NSW 2113', ['Hikvision Australia, address', 'knowledge_panel']]","['help@precisionsecurity.com.au', 'https://www.crunchbase.com/organization/precision-security-australia-pty-ltd']","['1300766110', 'https://www.crunchbase.com/organization/precision-security-australia-pty-ltd']","['hikvision products', 'hikvision', 'hikvision ip', 'hikvision dvr', 'hikvision security center', 'hikvision canada', 'hikvision colorvu technology', 'hikvision colorvu', '@hikvisioncanada updating hikvision ip camera firmware', 'guide hikvision']","[['Evan Liu', 'Managing_Director'], 'https://au.linkedin.com/in/evan-liu-78a569110']","[['Security'], 'https://www.crunchbase.com/organization/precision-security-australia-pty-ltd']","['2015', 'https://www.crunchbase.com/organization/precision-security-australia-pty-ltd']","['$1.25 million USD', 'https://www.dnb.com/business-directory/company-profiles.hikvision_australia_pty_ltd.47d89d7a46c18fbc759cf0aaecb111d2.html']",None,None,None,"['Private', 'https://www.crunchbase.com/organization/precision-security-australia-pty-ltd']",0.75,0.0,0.75,0.0,0.375
SafeCode,https://www.safecode.com.au/,,safecode,"['PO Box 7066 St Kilda Rd Melbourne Victoria 3004', 'https://www.safecode.com.au/Development/Contact']","['enquiries@safecode.com.au', 'https://www.safecode.com.au/Development/Contact']","['1300 20 82 77', 'https://www.safecode.com.au/Development/Contact']",None,"[['Norman Kurta', 'CEO'], 'https://elitepublishing.com.au/safecode-design-to-manufacture/']","['Finance and insurance, Mining, oil and gas', 'from_classification_model']",None,None,None,None,None,None,0.25,0.25,0.0,0.0,0.125
Action Forex,https://www.actionforex.com/,Live Forex Analysis  Currency Rates  Economic Calendar  Technical Forecast  Fundamental News  Free Trading Signals. Best. USD Dollar  EUR Euro  JPY Yen  GBP Pound  CHF Swiss Franc  CAD Canadian Dollar  AUD Australian Dollar  NZD New Zealand Dollar. Round the clock forex analysis and forecasts  currency news. Trade ideas with push alerts. Covers major currencies including USD Dollar  EUR Euro  JPY Japanese Yen  GBP British Pound Sterling  CHF Swiss Franc  CAD Canadian Dollar  AUD Australian Dollar & NZD New Zealand Dollar,actionforex,"['65 Martin Pl, Sydney NSW 2000', ['Reserve Bank of Australia, address', 'knowledge_panel']]","['contact@actionforex.com', 'https://www.actionforex.com/general/action-insight-forex-newsletters/']",None,"['price action trading', 'price action based trading', 'trend trading strategies', 'trend trading', 'forex trading strategies', 'successful trading forex trade', 'trading currencies', 'trading times', 'trading strategies', 'forex day trading']",None,"[['Financial ServicesPaymentsRisk Management'], 'https://www.crunchbase.com/organization/afex']","['1979', 'https://www.crunchbase.com/organization/afex']",None,None,None,None,"['Private', 'https://www.crunchbase.com/organization/afex']",0.0,0.0,0.0,0.0,0.0
Standard Media Index | Decision Grade Ad Spend Data,https://www.standardmediaindex.com/,Standard Media Index is the most trusted source of advertising pricing and spend data in the marketplace. Rely on data straight from the source.,standardmediaindex,"['Level  5 , 50 Berry Street, Sydney, NSW 2060', 'https://www.standardmediaindex.com/contact/']","['info@standardmediaindex.com', 'https://www.standardmediaindex.com/insights/ad-spend-stabilizes-in-4th-quarter-of-broadcast-year-2019-2020/']","['+61 2 8012 9750', 'https://www.standardmediaindex.com/contact/']","['tv ad revenue', 'digital media ad spend', '%', 'ad revenue', 'media agency ad', 'ad spend data', '% growth', 'more ad revenue', 'ad revenue growth', 'category ad spend']","['Sue Fennessy', 'founder(s)', 'https://www.crunchbase.com/organization/standard-media-index']","[['AdvertisingInformation ServicesReal TimeSocial Media'], 'https://www.crunchbase.com/organization/standard-media-index']","['2009', 'https://www.crunchbase.com/organization/standard-media-index']","['$262,949 USD', 'https://www.dnb.com/business-directory/company-profiles.smi_index_pty_limited.00e72df3d50039e65f7515a47442ab3c.html']",None,"['Australia', 'https://opencorporates.com/companies/au/137995512']",None,"['Private', 'https://www.crunchbase.com/organization/standard-media-index']",0.5,0.25,0.375,0.0,0.28125
NEP Australia - Behind Powerful Production,https://www.nepgroup.com.au/,For more than 30 years we’ve been the broadcast industry’s first choice for project delivery. Our business is built on lasting relationships and we proudly work with all of Australia’s commercial and subscription TV networks and leading independent production companies. We’re also first port of call for international broadcasters seeking facilitation expertise in Australia.,nepgroup,"['L 3 8 CENTRAL AVE EVELEIGH, NEW SOUTH WALES, 2015 Australia', 'https://www.dnb.com/business-directory/company-profiles.nep_group_holdings_pty_ltd.9988be6041b222e5.html']","['info@nepinc.com', 'https://www.crunchbase.com/organization/nep-group']","['+64 9 962 5398', 'https://www.nepgroup.com.au/contact-us']","['nep australia nep', 'nep live events', 'nep australia project', 'nep australia history', 'redundancy nep australia', 'highlightsfrom nep australia', 'pittsburgh nep australia', 'website nep', 'sports broadcast production', 'nep group']","[['Soames Treffry', 'CEO'], 'https://www.nepgroup.com/team-member/soames-treffry']","[['BroadcastingEventsMedia and EntertainmentTV ProductionVideo Streaming'], 'https://www.crunchbase.com/organization/nep-group']","['1984', 'https://www.crunchbase.com/organization/nep-group']","['$133.52 million USD', 'https://www.dnb.com/business-directory/company-profiles.nep_group_holdings_pty_ltd.9988be6041b222e5.html']",None,None,None,"['Private', 'https://www.crunchbase.com/organization/nep-group']",0.75,0.25,0.25,0.0,0.3125
Aspiring Safety,https://aspiringsafety.com.au/,Manufacturer of recreational and industrial height safety equipment. Caving  canyoning  climbing  performance  rope access  working at heights  & more.,aspiringsafety,"['80 Colombo Street Beckenham Christchurch, CANTERBURY, 8023 New Zealand', 'https://www.dnb.com/business-directory/company-profiles.aspiring_safety_products_limited.51754a64343e86b1471ecf49e2444dcd.html']",None,"['+643 366 1246', 'https://aspiringsafety.com.au/privacy-policy/']","['ct lumex pro headlamp ct', 'ct sparrow descender ct finder', 'braided cord ct anthea harness ct', 'ct', 'climbing ct', '35l ct axess qr work harness ct', 'ct crampon', 'bag ct quick', 'ice axe ct ascent harness ct hyper spike crampon modular gear loop ct agile kit', '20l polyester ct aries air helmet ct aerial pro straight gate carabiner ct quick tree universal support']","[['Alice Isabella SHANKS', ' director'], 'https://opencorporates.com/companies/nz/1195688']","['Manufacturing, Healthcare', 'from_classification_model']","['11 April 2002', 'https://opencorporates.com/companies/nz/1195688']","['$565,000 USD', 'https://www.dnb.com/business-directory/company-profiles.aspiring_safety_products_limited.51754a64343e86b1471ecf49e2444dcd.html']",None,"['New Zealand', 'https://opencorporates.com/companies/nz/1195688']",None,"['Limited\xa0Company Independent', 'https://www.dnb.com/business-directory/company-profiles.aspiring_safety_products_limited.51754a64343e86b1471ecf49e2444dcd.html']",0.0,0.25,0.375,0.0,0.15625
Cattani Australasia – Dental compressors & suction equipment,https://cattani.com.au/,Cattani is a byword for outstanding performance and reliability in the field of dental suction and air compressors. For more than 50 years  Cattani has been providing dentists with the plant room equipment they need  and service to match.,cattani,"['280 Dundas St, Thornbury, VIC Australia 3071', 'https://cattani.com.au/product_registration/']","['support@pearlii.com', 'https://www.crunchbase.com/organization/pearlii']","['+61 3 9484 4052', 'https://cattani.com.au/product_registration/']","['cattani suction systems', 'cattani australasia cattani', 'cattani turbo smart systems', 'cattani dry suction systems', 'dental turbo smart cube cattani', 'cattani head augusto cattani', 'view diagram cattani', 'cattani dry suction products', 'view diagram cattani compressors', 'turbo smart cube cattani consumables']","[['Greg Fox', 'CEO'], 'https://au.linkedin.com/in/greg-fox-753a766b']","[['Artificial IntelligenceDental'], 'https://www.crunchbase.com/organization/pearlii']","['Dec 11, 2019', 'https://www.crunchbase.com/organization/pearlii']","['$21.5M', 'None']","['$0', 'None']",None,"['150', 'None']","['Private', 'https://www.crunchbase.com/organization/pearlii']",1.0,0.25,0.25,0.0,0.375
AANZP,https://www.aanzp.com.au/,,aanzp,None,None,None,"['dental care', 'appropriate patient care', 'oral care', 'prosthodontic care', 'patient care evaluation', 'individual patient care', 'direct patient care', 'care', 'specialist prosthodontic care', 'appropriate patient care connect']","[['Stewart Cottis ', 'Specialist Prosthodontist ..._LinkedIn'], 'from linkedin search google']","['Healthcare, Education', 'from_classification_model']",None,None,None,None,None,None,0.0,0.0,0.0,0.0,0.0
